role,bonus,repid,roomid,target,content,trialnum,networkid,stimsetid,partnernum,participantid
speaker,1.24,1,5,tangram_F.png,man sitting slumped against a wall. He's fat.,4,27,1,2,105
speaker,1.28,1,5,tangram_E.png,person with high ponytails sitting upright.,6,27,1,2,105
speaker,1.32,1,5,tangram_G.png,"low ponytails leaning back, legs flat on the floor",7,27,1,2,105
speaker,1.32,2,5,tangram_L.png,kneeling holding book,8,27,1,2,108
speaker,1.36,2,5,tangram_G.png,piece hanging of back of head and another back of shoulders,9,27,1,2,108
speaker,1.4,2,5,tangram_E.png,looks like bunny with a square head,10,27,1,2,108
speaker,1.44,2,5,tangram_F.png,sitting on floor holding ankles,11,27,1,2,108
speaker,1.64,3,5,tangram_F.png,holding ankles,15,27,1,2,105
speaker,1.56,3,5,tangram_G.png,flat legs,13,27,1,2,105
speaker,1.52,3,5,tangram_E.png,bunny square head,12,27,1,2,105
speaker,1.6,3,5,tangram_L.png,holding book,14,27,1,2,105
speaker,0,0,0,tangram_C.png,Open arms and falling,0,28,0,0,111
speaker,0,0,0,tangram_C.png,at an angle,0,28,0,0,111
speaker,0,0,0,tangram_C.png,head by arm,0,28,0,0,111
speaker,0,0,0,tangram_C.png,off balance,0,28,0,0,111
speaker,0.04,0,0,tangram_A.png,Looks like a zombie,1,28,0,0,111
speaker,0.08,0,0,tangram_D.png,looks like holding a plate,2,28,0,0,111
speaker,0.04,0,0,tangram_A.png,arms together,1,28,0,0,111
speaker,0.12,0,0,tangram_B.png,arms straight out,3,28,0,0,111
speaker,0.12,0,0,tangram_B.png,kneeled down,3,28,0,0,111
speaker,0.16,1,0,tangram_A.png,arms together,4,28,0,0,112
speaker,0.16,1,0,tangram_A.png,raised up,4,28,0,0,112
speaker,0.2,1,0,tangram_C.png,arms raised,5,28,0,0,112
speaker,0.2,1,0,tangram_C.png,head by arm,5,28,0,0,112
speaker,0.28,1,0,tangram_B.png,kneeling,7,28,0,0,112
speaker,0.32,2,0,tangram_A.png,arms together,8,28,0,0,111
speaker,0.24,1,0,tangram_D.png,looks like holding a plate,6,28,0,0,112
speaker,0.28,1,0,tangram_B.png,arms outstretched,7,28,0,0,112
speaker,0.32,2,0,tangram_A.png,head back,8,28,0,0,111
speaker,0.4,2,0,tangram_D.png,looks like they are carrying something,10,28,0,0,111
speaker,0.44,2,0,tangram_B.png,kneeling down with arms out,11,28,0,0,111
speaker,0.48,3,0,tangram_A.png,arms together and raised like a zombie,12,28,0,0,112
speaker,0.52,3,0,tangram_B.png,arms outstretched and kneeling,13,28,0,0,112
speaker,0.36,2,0,tangram_C.png,arms out and head to the side,9,28,0,0,111
speaker,0.56,3,0,tangram_D.png,looks like holding something,14,28,0,0,112
speaker,0.6,3,0,tangram_C.png,arms raised head near arm,15,28,0,0,112
listener,0,0,1,tangram_C.png,ok,0,28,0,0,113
speaker,0,0,1,tangram_C.png,Looks like he's saying I don't know,0,28,0,0,110
speaker,0,0,1,tangram_C.png,This looks like a shoulder shrug.,0,28,0,0,110
listener,0,0,1,tangram_C.png,more specific?,0,28,0,0,113
listener,0,0,1,tangram_C.png,not arms wide open,0,28,0,0,113
speaker,0,0,1,tangram_C.png,Yes,0,28,0,0,110
speaker,0.04,0,1,tangram_B.png,Kneeling and praying,1,28,0,0,110
speaker,0.08,0,1,tangram_A.png,marching forward one leg in the air.,2,28,0,0,110
speaker,0.12,0,1,tangram_D.png,Hands out in front head looking up,3,28,0,0,110
listener,0.12,0,1,tangram_D.png,arms wide open?,3,28,0,0,113
speaker,0.12,0,1,tangram_D.png,No,3,28,0,0,110
listener,0.12,0,1,tangram_D.png,holding a bowl?,3,28,0,0,113
speaker,0.12,0,1,tangram_D.png,yes ,3,28,0,0,110
speaker,0.16,1,1,tangram_C.png,arms wide open,4,28,0,0,113
speaker,0.2,1,1,tangram_A.png,standing on one leg,5,28,0,0,113
speaker,0.24,1,1,tangram_B.png,kneeling and praying,6,28,0,0,113
speaker,0.36,2,1,tangram_B.png,kneeling and praying,9,28,0,0,110
speaker,0.28,1,1,tangram_D.png,holding a bowl,7,28,0,0,113
speaker,0.32,2,1,tangram_C.png,arms wide open,8,28,0,0,110
speaker,0.4,2,1,tangram_D.png,Holding a bowl,10,28,0,0,110
speaker,0.44,2,1,tangram_A.png,One leg up ,11,28,0,0,110
speaker,0.48,3,1,tangram_D.png,holding a bowl,12,28,0,0,113
speaker,0.6,3,1,tangram_A.png,standing on one leg,15,28,0,0,113
speaker,0.52,3,1,tangram_C.png,arms wide open,13,28,0,0,113
speaker,0.56,3,1,tangram_B.png,kneeling and praying,14,28,0,0,113
speaker,0.64,0,2,tangram_A.png,One leg up,0,28,0,1,110
speaker,0.68,0,2,tangram_C.png,Arms wide open,1,28,0,1,110
speaker,0.68,0,2,tangram_B.png,Kneeling and praying,2,28,0,1,110
speaker,0.8,1,2,tangram_C.png,arms out and head to the side,6,28,0,1,111
speaker,0.76,1,2,tangram_A.png,one leg up,4,28,0,1,111
speaker,0.84,1,2,tangram_D.png,carrying a bowl,7,28,0,1,111
speaker,0.72,0,2,tangram_D.png,Holding a bowl,3,28,0,1,110
speaker,0.8,1,2,tangram_B.png,arms out and praying,5,28,0,1,111
speaker,0.88,2,2,tangram_A.png,One leg up,8,28,0,1,110
speaker,0.92,2,2,tangram_C.png,arms wide open head to the side,9,28,0,1,110
speaker,0.96,2,2,tangram_D.png,Holding a bowl,10,28,0,1,110
speaker,1.12,3,2,tangram_D.png,carrying a plate,14,28,0,1,111
speaker,1.04,3,2,tangram_A.png,like a zombie and leg up,12,28,0,1,111
speaker,1.08,3,2,tangram_B.png,kneeling,13,28,0,1,111
speaker,1.16,3,2,tangram_C.png,arms out like they are falling,15,28,0,1,111
speaker,1,2,2,tangram_B.png,Kneeling down and praying,11,28,0,1,110
speaker,0.64,0,3,tangram_A.png,no closed,0,28,0,1,112
speaker,0.64,0,3,tangram_A.png,yes,0,28,0,1,112
speaker,0.68,0,3,tangram_C.png,arms wide and raised ,1,28,0,1,112
listener,0.64,0,3,tangram_A.png,standing on one leg?,0,28,0,1,113
speaker,0.64,0,3,tangram_A.png,arms together and raised,0,28,0,1,112
listener,0.64,0,3,tangram_A.png,arms wide open?,0,28,0,1,113
listener,0.72,0,3,tangram_D.png,holding a bowl?,2,28,0,1,113
speaker,0.72,0,3,tangram_D.png,arms together and looks like to be holding something,2,28,0,1,112
speaker,0.72,0,3,tangram_D.png,yes,2,28,0,1,112
speaker,0.76,0,3,tangram_B.png,arms outstretched and kneeling,3,28,0,1,112
speaker,0.88,1,3,tangram_D.png,holding a bowl,6,28,0,1,113
listener,0.76,0,3,tangram_B.png,kneeling and praying?,3,28,0,1,113
speaker,0.8,1,3,tangram_A.png,standing on one leg,4,28,0,1,113
speaker,0.84,1,3,tangram_B.png,kneeling and praying,5,28,0,1,113
speaker,0.76,0,3,tangram_B.png,yes,3,28,0,1,112
speaker,0.92,1,3,tangram_C.png,arms wide open,7,28,0,1,113
speaker,0.96,2,3,tangram_A.png,standing on one leg,8,28,0,1,112
speaker,1,2,3,tangram_C.png,arms outstretched raised,9,28,0,1,112
speaker,1.04,2,3,tangram_B.png,kneeling and praying,10,28,0,1,112
speaker,1.08,2,3,tangram_D.png,holding a bowl,11,28,0,1,112
speaker,1.16,3,3,tangram_B.png,kneeling and praying,13,28,0,1,113
speaker,1.12,3,3,tangram_C.png,arms wide open,12,28,0,1,113
speaker,1.2,3,3,tangram_D.png,holding a bowl,14,28,0,1,113
speaker,1.24,3,3,tangram_A.png,standing on one leg,15,28,0,1,113
speaker,1.2,0,4,tangram_A.png,one leg up,0,28,0,2,111
speaker,1.24,0,4,tangram_B.png,kneeling and arms out,1,28,0,2,111
speaker,1.32,0,4,tangram_C.png,head to one side,3,28,0,2,111
speaker,1.32,0,4,tangram_C.png,yes,3,28,0,2,111
speaker,1.44,1,4,tangram_B.png,kneeling and praying,4,28,0,2,113
speaker,1.52,1,4,tangram_D.png,holding a bowl,6,28,0,2,113
speaker,1.28,0,4,tangram_D.png,carrying something,2,28,0,2,111
speaker,1.32,0,4,tangram_C.png,arms out,3,28,0,2,111
listener,1.4,0,4,tangram_C.png,arms wide open?,3,28,0,2,113
speaker,1.48,1,4,tangram_C.png,arms wide open,5,28,0,2,113
speaker,1.56,1,4,tangram_A.png,standing on one leg,7,28,0,2,113
speaker,1.56,2,4,tangram_C.png,arms open and leaning back,9,28,0,2,111
speaker,1.64,2,4,tangram_B.png,kneeling and praying,11,28,0,2,111
speaker,1.76,3,4,tangram_D.png,carrying a bowl,12,28,0,2,113
speaker,1.52,2,4,tangram_D.png,carrying a bowl,8,28,0,2,111
speaker,1.6,2,4,tangram_A.png,looks like a zombie and standing on one leg,10,28,0,2,111
speaker,1.8,3,4,tangram_A.png,standing on one leg,13,28,0,2,113
speaker,1.84,3,4,tangram_C.png,arms wide open,14,28,0,2,113
speaker,1.88,3,4,tangram_B.png,kneeling and praying,15,28,0,2,113
listener,1.76,3,4,tangram_C.png,head to side,14,28,0,2,111
speaker,1.84,3,4,tangram_C.png,yes,14,28,0,2,113
speaker,1.28,0,5,tangram_B.png,arms outstretched and kneeling,0,28,0,2,112
speaker,1.28,0,5,tangram_D.png,looks to be holding something,1,28,0,2,112
speaker,1.32,0,5,tangram_A.png,standing on one leg,2,28,0,2,112
speaker,1.32,1,5,tangram_A.png,Pyramid Head,4,28,0,2,110
speaker,1.36,0,5,tangram_C.png,arms raised and stretched wide,3,28,0,2,112
speaker,1.32,1,5,tangram_C.png,arms stretched wide head to side,5,28,0,2,110
speaker,1.36,1,5,tangram_B.png,kneeling and praying,6,28,0,2,110
speaker,1.52,2,5,tangram_B.png,kneeling and praying,8,28,0,2,112
speaker,1.4,1,5,tangram_D.png,holding a bowl,7,28,0,2,110
speaker,1.6,2,5,tangram_D.png,holding a bowl,10,28,0,2,112
speaker,1.6,3,5,tangram_D.png,Holding a bowl,12,28,0,2,110
speaker,1.68,3,5,tangram_B.png,looks like a person on their knees praying,14,28,0,2,110
speaker,1.56,2,5,tangram_A.png,leg raised,9,28,0,2,112
speaker,1.64,2,5,tangram_C.png,arms raised head to side,11,28,0,2,112
speaker,1.64,3,5,tangram_C.png,with arms wide open,13,28,0,2,110
speaker,1.72,3,5,tangram_A.png,Looks like a zombie doing a crane kick,15,28,0,2,110
listener,0,0,0,tangram_B.png,Hello,0,29,0,0,114
speaker,0,0,0,tangram_B.png,square head triangle on back,0,29,0,0,117
speaker,0.04,0,0,tangram_A.png,looks like they have square on back,1,29,0,0,117
listener,0.04,0,0,tangram_A.png,ready,1,29,0,0,114
listener,0.04,0,0,tangram_A.png,does it look like one leg is lifted up,1,29,0,0,114
speaker,0.04,0,0,tangram_A.png,yes,1,29,0,0,117
speaker,0.08,0,0,tangram_C.png,hands lifted up,2,29,0,0,117
listener,0.08,0,0,tangram_C.png,lifted up like they are flying?,2,29,0,0,114
speaker,0.16,1,0,tangram_A.png,Square on the back with one leg lifted,4,29,0,0,114
speaker,0.08,0,0,tangram_C.png,yes,2,29,0,0,117
speaker,0.12,0,0,tangram_D.png,"look like holding something out, standing",3,29,0,0,117
speaker,0.2,1,0,tangram_D.png,Diamond head with hands out like holding a large bowl,5,29,0,0,114
listener,0.2,1,0,tangram_D.png,standing?,5,29,0,0,117
speaker,0.24,1,0,tangram_C.png,hands out like it is flying,7,29,0,0,114
speaker,0.2,1,0,tangram_B.png,the same one that was just choosen. kneeling with a triangle on back,6,29,0,0,114
speaker,0.28,2,0,tangram_D.png,standing with both feet on ground,8,29,0,0,117
speaker,0.32,2,0,tangram_A.png,looks like kicking,9,29,0,0,117
speaker,0.36,2,0,tangram_B.png,kneeling,10,29,0,0,117
speaker,0.44,3,0,tangram_B.png,kneeling with triangle on back,12,29,0,0,114
speaker,0.4,2,0,tangram_C.png,flying,11,29,0,0,117
speaker,0.48,3,0,tangram_C.png,flying,13,29,0,0,114
speaker,0.52,3,0,tangram_D.png,"standing, not kicking",14,29,0,0,114
speaker,0.56,3,0,tangram_A.png,kicking,15,29,0,0,114
listener,0,0,1,tangram_C.png,Hello,0,29,0,0,115
speaker,0,0,1,tangram_C.png,The one that looks like a preacher,0,29,0,0,116
speaker,0,0,1,tangram_D.png,Nope,1,29,0,0,116
speaker,0,0,1,tangram_D.png,arms raised to the sky,1,29,0,0,116
speaker,0,0,1,tangram_B.png,Left,2,29,0,0,116
speaker,0,0,1,tangram_B.png,praying figure,2,29,0,0,116
listener,0,0,1,tangram_B.png,facing which way?,2,29,0,0,115
speaker,0,0,1,tangram_A.png,I,3,29,0,0,116
speaker,0,0,1,tangram_A.png,kneeling,3,29,0,0,116
speaker,0,1,1,tangram_C.png,Arms raised in the sky. Leaning to the left of the screen,4,29,0,0,115
speaker,0.04,1,1,tangram_D.png,Facing left with hands/arms pointing straight out. Looks like a person in a long robe or coat,5,29,0,0,115
speaker,0.12,1,1,tangram_A.png,Looks like a person that is lifting one leg. Facing left,7,29,0,0,115
speaker,0.16,2,1,tangram_B.png,Person kneeling facing left,8,29,0,0,116
speaker,0.2,2,1,tangram_C.png,Left 45°,9,29,0,0,116
speaker,0.08,1,1,tangram_B.png,The one with the widest base (bottom).,6,29,0,0,115
speaker,0.2,2,1,tangram_C.png,Leaning left,9,29,0,0,116
speaker,0.24,2,1,tangram_D.png,in a robe facing left arms out,11,29,0,0,116
speaker,0.2,2,1,tangram_A.png,Yes,10,29,0,0,116
speaker,0.2,2,1,tangram_A.png,The one walking like a zombie,10,29,0,0,116
listener,0.2,2,1,tangram_A.png,do they look like they have one leg lifted?,10,29,0,0,115
speaker,0.28,3,1,tangram_B.png,widest base (bottom),12,29,0,0,115
speaker,0.32,3,1,tangram_D.png,person in robe standing. facing left with hands/arms out,13,29,0,0,115
speaker,0.36,3,1,tangram_C.png,person with arms raised in the air leaning to the left,14,29,0,0,115
speaker,0.4,3,1,tangram_A.png,one leg lifted. facing left,15,29,0,0,115
speaker,0.44,0,2,tangram_C.png,looks like a person leaning very far to the left. arms raised to the sky,0,29,0,1,115
listener,0.68,0,2,tangram_B.png,kneeling with a triangle on back or front?,2,29,0,1,114
speaker,0.48,0,2,tangram_A.png,looks like a person lifting one leg. facing the left,1,29,0,1,115
speaker,0.52,0,2,tangram_B.png,the one with the widest base (bottom),2,29,0,1,115
speaker,0.52,0,2,tangram_B.png,kind of kneeling. triangle on the back,2,29,0,1,115
speaker,0.56,0,2,tangram_D.png,"looks like a person in a robe, hands/arms out straight and facing the left",3,29,0,1,115
speaker,0.76,1,2,tangram_A.png,looks like a person with arms raised and one leg extended ,4,29,0,1,114
speaker,0.8,1,2,tangram_C.png,looks like a person flying,5,29,0,1,114
listener,0.64,1,2,tangram_C.png,are they leaning very far to the left?,5,29,0,1,115
speaker,0.84,1,2,tangram_D.png,the one that looks like a person wearing a robe,6,29,0,1,114
speaker,0.88,1,2,tangram_B.png,The one that is kind of kneeling with a triangle on back,7,29,0,1,114
speaker,0.8,1,2,tangram_C.png,yes arms  extended up,5,29,0,1,114
speaker,0.76,2,2,tangram_C.png,person leaning very far to the left. arms raised in the sky,8,29,0,1,115
speaker,0.84,2,2,tangram_B.png,kneeling with triangle on back,10,29,0,1,115
speaker,0.8,2,2,tangram_A.png,one leg lifted,9,29,0,1,115
speaker,0.88,2,2,tangram_D.png,robe,11,29,0,1,115
speaker,1.08,3,2,tangram_C.png,the flying person arms raised to the sky,12,29,0,1,114
speaker,1.2,3,2,tangram_B.png,kneeling with triangle on back,15,29,0,1,114
speaker,1.12,3,2,tangram_A.png,one leg extended,13,29,0,1,114
speaker,1.16,3,2,tangram_D.png,wearing a robe,14,29,0,1,114
speaker,0.44,0,3,tangram_D.png,Wearing a robe facing left arms out,0,29,0,1,116
speaker,0.44,0,3,tangram_B.png,knees on the ground praying facing left ,1,29,0,1,116
speaker,0.48,0,3,tangram_C.png,leaning left at 45° arms out,2,29,0,1,116
speaker,0.52,0,3,tangram_A.png,Looks like a zombie one leg in the air,3,29,0,1,116
speaker,0.76,1,3,tangram_A.png,kicking,5,29,0,1,117
speaker,0.84,1,3,tangram_D.png,standing with both feet on ground,7,29,0,1,117
speaker,0.72,1,3,tangram_B.png,appears to kneel,4,29,0,1,117
speaker,0.8,1,3,tangram_C.png,looks like flying,6,29,0,1,117
speaker,0.8,2,3,tangram_B.png,knees on the ground praying facing left,10,29,0,1,116
speaker,0.84,2,3,tangram_C.png,leaning left at 45° arms in the air,11,29,0,1,116
speaker,0.72,2,3,tangram_A.png,Looks like a zombie one leg in the air,8,29,0,1,116
speaker,0.76,2,3,tangram_D.png,Both legs on the ground standing,9,29,0,1,116
speaker,1.04,3,3,tangram_B.png,looks like kneeling,12,29,0,1,117
speaker,1.12,3,3,tangram_A.png,appears to be kicking,14,29,0,1,117
speaker,1.16,3,3,tangram_D.png,standing with both feet on ground,15,29,0,1,117
speaker,1.08,3,3,tangram_C.png,looks like flying,13,29,0,1,117
speaker,1.24,0,4,tangram_C.png,the figure that seems to be flying with arms to the sky,0,29,0,2,114
speaker,1.28,0,4,tangram_D.png,the figure that seems to be wearing a robe with arms extended in front,1,29,0,2,114
speaker,1.2,1,4,tangram_A.png,One leg in air,4,29,0,2,116
speaker,1.36,0,4,tangram_B.png,kneeling with a triangle on back,3,29,0,2,114
speaker,1.32,0,4,tangram_A.png,has one leg extended,2,29,0,2,114
speaker,1.32,1,4,tangram_B.png,Triangle on back,7,29,0,2,116
speaker,1.24,1,4,tangram_D.png,Standing wearing a robe,5,29,0,2,116
speaker,1.56,2,4,tangram_C.png,flying figure,8,29,0,2,114
speaker,1.64,2,4,tangram_D.png,wearing a robe,10,29,0,2,114
speaker,1.52,3,4,tangram_A.png,One leg in the air,12,29,0,2,116
speaker,1.28,1,4,tangram_C.png,Looks like flying,6,29,0,2,116
speaker,1.6,2,4,tangram_A.png,one leg extended,9,29,0,2,114
speaker,1.68,2,4,tangram_B.png,kneeling with triangle on back,11,29,0,2,114
speaker,1.56,3,4,tangram_B.png,Triangle on back,13,29,0,2,116
speaker,1.6,3,4,tangram_D.png,Standing wearing robe,14,29,0,2,116
speaker,1.64,3,4,tangram_C.png,Looks like flying,15,29,0,2,116
speaker,1.12,0,5,tangram_C.png,looks like a person with their arms raised high. leaning very far to the left,1,29,0,2,115
speaker,1.08,0,5,tangram_D.png,looks like a person standing wearing a long robe. they are holding their hands/arms out straight.,0,29,0,2,115
speaker,1.16,0,5,tangram_A.png,looks like a person lifting one leg. facing the left,2,29,0,2,115
speaker,1.2,0,5,tangram_B.png,the one with the widest base (bottom),3,29,0,2,115
speaker,1.36,1,5,tangram_A.png,looks like a person kicking,4,29,0,2,117
speaker,1.4,1,5,tangram_C.png,looks like they are flying ,5,29,0,2,117
speaker,1.44,1,5,tangram_B.png,appears to be kneeling,6,29,0,2,117
speaker,1.44,1,5,tangram_B.png,yes,6,29,0,2,117
speaker,1.44,2,5,tangram_C.png,flying,9,29,0,2,115
listener,1.32,1,5,tangram_B.png,is there a triangle on their back?,6,29,0,2,115
speaker,1.48,1,5,tangram_D.png,standing with both feet on ground,7,29,0,2,117
listener,1.36,1,5,tangram_D.png,robe?,7,29,0,2,115
speaker,1.68,3,5,tangram_C.png,flying,12,29,0,2,117
speaker,1.48,1,5,tangram_D.png,yes,7,29,0,2,117
speaker,1.4,2,5,tangram_A.png,one leg lifted,8,29,0,2,115
speaker,1.48,2,5,tangram_D.png,robe,10,29,0,2,115
speaker,1.52,2,5,tangram_B.png,kneeling with triangle on back,11,29,0,2,115
speaker,1.72,3,5,tangram_B.png,kneeling with triangle on back,13,29,0,2,117
speaker,1.76,3,5,tangram_A.png,one leg lifted,14,29,0,2,117
speaker,1.8,3,5,tangram_D.png,robe,15,29,0,2,117
speaker,0,0,0,tangram_E.png,2,0,30,1,0,121
speaker,0,0,0,tangram_E.png,1,0,30,1,0,121
speaker,0,0,0,tangram_E.png,2,0,30,1,0,121
listener,0,0,0,tangram_E.png,hello,0,30,1,0,120
speaker,0,0,0,tangram_E.png,2,0,30,1,0,121
speaker,0,0,0,tangram_E.png,Hi,0,30,1,0,121
listener,0,0,0,tangram_E.png,"you are supposed to describe the picture for me to select, correct?",0,30,1,0,120
speaker,0,0,0,tangram_E.png,What is your name,0,30,1,0,121
speaker,0,0,0,tangram_E.png,The third picture is looks good and it look like man in sitting position.,0,30,1,0,121
speaker,0,0,0,tangram_G.png,Hello,1,30,1,0,121
listener,0,0,0,tangram_G.png,"hi, what does the picture look like?",1,30,1,0,120
speaker,0,0,0,tangram_G.png,The third picture is looks like a man in sitting position.,1,30,1,0,121
listener,0,0,0,tangram_G.png,with big ears or a hat?,1,30,1,0,120
listener,0,0,0,tangram_G.png,cuz i see 2 pictures with people sitting,1,30,1,0,120
speaker,0,0,0,tangram_G.png,hat,1,30,1,0,121
listener,0,0,0,tangram_L.png,ok i think i can get this one right this time,2,30,1,0,120
speaker,0,0,0,tangram_L.png,The picture looks like stand position and like begging.,2,30,1,0,121
listener,0,0,0,tangram_G.png,ok cool,1,30,1,0,120
speaker,0.04,0,0,tangram_F.png,The picture looks like sitting position and no hats.,3,30,1,0,121
listener,0.08,1,0,tangram_E.png,don't select any of tis.,4,30,1,0,121
listener,0.04,0,0,tangram_F.png,what do you see,3,30,1,0,120
speaker,0.08,1,0,tangram_E.png,sitting person with a hat looks like bunny ears,4,30,1,0,120
listener,0.08,1,0,tangram_E.png,Don't select any of this.,4,30,1,0,121
speaker,0.08,1,0,tangram_L.png,looking like a person kneeling and about to start begging or praying,5,30,1,0,120
listener,0.16,2,0,tangram_E.png,i see it,8,30,1,0,120
listener,0.12,1,0,tangram_F.png,hi,6,30,1,0,121
speaker,0.16,1,0,tangram_G.png,kind of looks like a high heeled shoe,7,30,1,0,120
speaker,0.16,2,0,tangram_E.png,The person look like long hat and leg look like thunder.,8,30,1,0,121
listener,0.2,2,0,tangram_L.png,"good day, i see it! well done",9,30,1,0,120
speaker,0.24,2,0,tangram_F.png,The position looks sitting with no hat ,10,30,1,0,121
listener,0.28,2,0,tangram_G.png,i think we are starting to understand one another,11,30,1,0,120
speaker,0.12,1,0,tangram_F.png,looks like a guy with a box for a head sitting down with knees to chest,6,30,1,0,120
listener,0.16,1,0,tangram_G.png,told me,7,30,1,0,121
listener,0.16,2,0,tangram_E.png,what do ya see there director ,8,30,1,0,120
speaker,0.2,2,0,tangram_L.png,The position look like begging.,9,30,1,0,121
listener,0.28,2,0,tangram_G.png,gimme a good one,11,30,1,0,120
speaker,0.28,3,0,tangram_F.png,"box head, sitting knees to chest",12,30,1,0,120
speaker,0.28,2,0,tangram_G.png,The position looks wired,11,30,1,0,121
speaker,0.32,3,0,tangram_L.png,or praying,13,30,1,0,120
listener,0.28,2,0,tangram_G.png,can u be more specific,11,30,1,0,120
speaker,0.28,2,0,tangram_G.png,hat in different position,11,30,1,0,121
speaker,0.32,3,0,tangram_L.png,begging for food or some change,13,30,1,0,120
speaker,0.36,3,0,tangram_E.png,native american indian guy sitting down big hat,14,30,1,0,120
speaker,0.4,3,0,tangram_G.png,"the one we keep struggling with, big white triangle in the right bottom ",15,30,1,0,120
speaker,0,0,1,tangram_E.png,This one looks like a rabbit sitting down facing the right.,0,30,1,0,118
speaker,0.04,0,1,tangram_L.png,This one looks like a person kneeling with his arm outstretched.,1,30,1,0,118
speaker,0.08,0,1,tangram_G.png,This one looks like a rabbit laying down facing the left.,2,30,1,0,118
speaker,0,0,1,tangram_E.png,It has a square head and two triangles that look like ears.,0,30,1,0,118
speaker,0.08,0,1,tangram_G.png,One of his ears is a square.,2,30,1,0,118
speaker,0.16,1,1,tangram_E.png,This one looks like it has bunny ears,4,30,1,0,119
speaker,0.12,0,1,tangram_F.png,This one looks like a person sitting down facing the left.,3,30,1,0,118
speaker,0.2,1,1,tangram_L.png,Looks like someone kneeling down to pray,5,30,1,0,119
speaker,0.28,1,1,tangram_F.png,Square head looking down,7,30,1,0,119
speaker,0.32,2,1,tangram_L.png,This one looks like a man kneeling with his arms out.,8,30,1,0,118
speaker,0.24,1,1,tangram_G.png,looks like it has a square ear,6,30,1,0,119
speaker,0.36,2,1,tangram_E.png,A bunny sitting down facing the right,9,30,1,0,118
speaker,0.44,2,1,tangram_F.png,A man sitting down facing the left,11,30,1,0,118
speaker,0.48,3,1,tangram_E.png,Bunny ears ,12,30,1,0,119
speaker,0.52,3,1,tangram_G.png,Square ear,13,30,1,0,119
speaker,0.4,2,1,tangram_G.png,A rabbit with a square ear facing the left.,10,30,1,0,118
speaker,0.56,3,1,tangram_L.png,Person kneeling down to pray,14,30,1,0,119
speaker,0.6,3,1,tangram_F.png,Suare head looking down,15,30,1,0,119
speaker,0.48,0,2,tangram_F.png,"person sitting with knees to stomach, big box head, no ears and no hat",1,30,1,1,120
speaker,0.8,1,2,tangram_F.png,Big box head,4,30,1,1,119
listener,0.6,1,2,tangram_F.png,sitting knees in?,4,30,1,1,120
speaker,0.52,0,2,tangram_G.png,"big white triangle in corner, kind of looks like a high heeled womens shoe facing left",2,30,1,1,120
listener,0.6,1,2,tangram_F.png,good job!,4,30,1,1,120
speaker,0.8,1,2,tangram_F.png,thank you youtoo!,4,30,1,1,119
speaker,0.8,1,2,tangram_F.png,yes,4,30,1,1,119
speaker,0.84,1,2,tangram_L.png,Oliver Twist,5,30,1,1,119
speaker,0.44,0,2,tangram_L.png,person begging like please sir may I have some more,0,30,1,1,120
speaker,0.56,0,2,tangram_E.png,sitting criss cross style with big hat on box head,3,30,1,1,120
listener,0.72,1,2,tangram_E.png,on a role! heck yeah,7,30,1,1,120
speaker,1.16,3,2,tangram_F.png,Box head knees up,13,30,1,1,119
listener,0.64,1,2,tangram_L.png,lol nice!,5,30,1,1,120
speaker,0.88,1,2,tangram_G.png,Woman's shoe,6,30,1,1,119
speaker,0.76,2,2,tangram_G.png,womens shoe,8,30,1,1,120
speaker,0.8,2,2,tangram_F.png,box head no hat,9,30,1,1,120
speaker,0.84,2,2,tangram_E.png,box head sitting big hat,10,30,1,1,120
speaker,1.12,3,2,tangram_E.png,Hat head,12,30,1,1,119
speaker,0.92,1,2,tangram_E.png,Box head wearing the hat,7,30,1,1,119
speaker,0.88,2,2,tangram_L.png,oliver twist,11,30,1,1,120
speaker,1.2,3,2,tangram_G.png,Woman's shoe,14,30,1,1,119
listener,1.04,3,2,tangram_L.png,yes!,15,30,1,1,120
listener,1.04,3,2,tangram_L.png,one more for perfection!,15,30,1,1,120
speaker,1.24,3,2,tangram_L.png,Oliver Twist,15,30,1,1,119
speaker,0.68,0,3,tangram_F.png,This one looks like a man laying down looking left.,2,30,1,1,118
speaker,0.64,0,3,tangram_E.png,This one looks like a bunny rabbit facing the left and sitting down,0,30,1,1,118
speaker,0.64,0,3,tangram_G.png,This one looks like a rabbit with a square ear looking left.,1,30,1,1,118
speaker,0.68,0,3,tangram_L.png,This one looks like a man kneeling with his arms outstretched.,3,30,1,1,118
speaker,0.56,1,3,tangram_G.png,It looks wired position,5,30,1,1,121
speaker,0.56,1,3,tangram_L.png,It looks like beggar position,6,30,1,1,121
speaker,0.6,1,3,tangram_E.png,The position with big hat ,7,30,1,1,121
speaker,0.52,1,3,tangram_F.png,The man sitting down with no hat,4,30,1,1,121
speaker,0.84,2,3,tangram_G.png,"This one looks like a weird position, with a square facing the left.",8,30,1,1,118
speaker,0.88,2,3,tangram_E.png,A person wearing a hat facing the right.,9,30,1,1,118
speaker,0.92,2,3,tangram_F.png,A man laying down facing the left,10,30,1,1,118
speaker,0.96,2,3,tangram_L.png,A person begging.,11,30,1,1,118
speaker,0.8,3,3,tangram_F.png,The person lying down with no hot,12,30,1,1,121
speaker,0.84,3,3,tangram_G.png,The position is wired ,13,30,1,1,121
speaker,0.88,3,3,tangram_E.png,The position is with big hat,14,30,1,1,121
